A	B	DRB1	freq
1	58	1301	0.000025
1	58	1302	0.00025
1	58	1303	0.000026
1	58	1304	0.000002
1	58	1305	0.000021
1	58	1309	0
1	58	1401	0.000011
1	58	1402	0.000001
1	58	1404	0.000001
1	58	1405	0
1	58	1501	0.000028
1	58	1502	0.000004
1	58	1503	0
1	58	1601	0.000009
1	58	1602	0.000003
1	58	1605	0.000001
1	59	0901	0
1	59	1001	0
1	59	1301	0.000001
1	59	1302	0.000001
1	59	1501	0.000001
1	59	1502	0.000001
1	60	0101	0.000157
1	60	0102	0.000001
1	60	0103	0.000005
1	60	0301	0.000064
1	60	0302	0.000001
1	60	0401	0.000272
1	60	0402	0.000003
1	60	0403	0.000032
1	60	0404	0.000476
1	60	0405	0.000003
1	60	0406	0
1	60	0407	0.000009
1	60	0410	0
1	60	0411	0
1	60	0701	0.00012
1	60	0801	0.000139
1	60	0803	0.000043
1	60	0804	0.000002
1	60	0806	0
1	60	0901	0.000027
1	60	1001	0.000007
1	60	1101	0.000087
1	60	1102	0.000004
1	60	1103	0.000009
1	60	1104	0.000017
1	60	1201	0.000017
1	60	1202	0
1	60	1208	0
1	60	1301	0.000097
1	60	1302	0.000511
1	60	1303	0.000005
1	60	1308	0.000001
1	60	1328	0.000001
1	60	1401	0.000032
1	60	1402	0.000002
1	60	1404	0.000006
1	60	1406	0
1	60	1407	0
1	60	1410	0
1	60	1501	0.000164
1	60	1502	0
1	60	1601	0.000013
1	60	1602	0.000003
1	61	0101	0.000053
1	61	0102	0.000001
1	61	0103	0.000001
1	61	0301	0.000022
1	61	0302	0
1	61	0315	0
1	61	0401	0.000054
1	61	0402	0.000012
1	61	0403	0
1	61	0404	0.000016
1	61	0405	0
1	61	0406	0
1	61	0407	0.000004
1	61	0408	0.000003
1	61	0411	0.000002
1	61	0701	0.000031
1	61	0801	0.000027
1	61	0802	0
1	61	0803	0.000002
1	61	0804	0.000001
1	61	0806	0
1	61	0901	0.000014
1	61	1001	0.000009
1	61	1101	0.000182
1	61	1102	0.000003
1	61	1103	0
1	61	1104	0.000013
1	61	1201	0.000029
1	61	1202	0
1	61	1301	0.000113
1	61	1302	0.000023
1	61	1303	0.000001
1	61	1304	0
1	61	1305	0.000002
1	61	1401	0.000009
1	61	1402	0
1	61	1403	0.000001
1	61	1404	0.000081
1	61	1405	0
1	61	1406	0
1	61	1407	0.000001
1	61	1409	0
1	61	1412	0
1	61	1415	0
1	61	1444	0
1	61	1501	0.000058
1	61	1502	0.000002
1	61	1503	0.000001
1	61	1506	0
1	61	1601	0.000017
1	61	1602	0.000044
1	62	0101	0.000425
1	62	0102	0.000004
1	62	0103	0.000041
1	62	0104	0.000002
1	62	0301	0.000072
1	62	0302	0
1	62	0401	0.001145
1	62	0402	0.000004
1	62	0403	0.00002
1	62	0404	0.000093
1	62	0407	0.000031
1	62	0408	0.000012
1	62	0410	0
1	62	0413	0.000003
1	62	0414	0
1	62	0701	0.000166
1	62	0801	0.000049
1	62	0802	0.000007
1	62	0803	0.000002
1	62	0804	0
1	62	0901	0.000057
1	62	1001	0.000016
1	62	1101	0.000146
1	62	1102	0.000006
1	62	1103	0.000072
1	62	1104	0.00002
1	62	1106	0
1	62	1107	0.000001
1	62	1108	0
1	62	1109	0.000001
1	62	1113	0.000003
1	62	1114	0.000001
1	62	1139	0
1	62	1201	0.00003
1	62	1202	0.000005
1	62	1301	0.000729
1	62	1302	0.00005
1	62	1303	0.000014
1	62	1305	0
1	62	1312	0
1	62	1321	0
1	62	1322	0.000003
1	62	1323	0.000001
1	62	1327	0.000001
1	62	1328	0.000001
1	62	1401	0.000067
1	62	1402	0.000002
1	62	1403	0
1	62	1404	0.000002
1	62	1405	0
1	62	1410	0
1	62	1412	0
1	62	1418	0
1	62	1448	0
1	62	1501	0.000231
1	62	1502	0.000008
1	62	1503	0
1	62	1506	0
1	62	1601	0.000009
1	62	1602	0.000001
1	63	0101	0.00002
1	63	0102	0
1	63	0103	0.000002
1	63	0301	0.000014
1	63	0302	0
1	63	0401	0.000008
1	63	0402	0.000006
1	63	0403	0
1	63	0404	0.000029
1	63	0405	0.000028
1	63	0407	0.000003
1	63	0408	0.000002
1	63	0411	0
1	63	0413	0
1	63	0416	0
1	63	0701	0.000046
1	63	0801	0.000002
1	63	0802	0
1	63	0803	0
1	63	0804	0.000008
1	63	0809	0
1	63	0901	0.000001
1	63	1001	0.00002
1	63	1101	0.000095
1	63	1102	0.000001
1	63	1103	0.000002
1	63	1104	0.000051
1	63	1106	0
1	63	1108	0.000001
1	63	1117	0
1	63	1127	0.000001
1	63	1201	0.000004
1	63	1202	0
1	63	1301	0.000042
1	63	1302	0.000745
1	63	1303	0.00004
1	63	1305	0.000005
1	63	1308	0.000001
1	63	1401	0.000017
1	63	1402	0.000001
1	63	1404	0.000002
1	63	1405	0
1	63	1406	0
1	63	1407	0
1	63	1409	0.000001
1	63	1433	0.000001
1	63	1501	0.000028
1	63	1502	0.000007
1	63	1503	0
1	63	1506	0
1	63	1601	0.000014
1	63	1602	0.000002
1	63	1603	0
1	67	0101	0.000005
1	67	0104	0
1	67	0403	0
1	67	0406	0
1	67	0407	0
1	67	0701	0.000002
1	67	1001	0
1	67	1301	0
1	67	1302	0
1	67	1401	0.000002
1	67	1501	0.000001
1	67	1602	0
1	70	0101	0.000021
1	70	0102	0.000001
1	70	0103	0.000003
1	70	0301	0.000013
1	70	0302	0
1	70	0401	0.000026
1	70	0402	0
1	70	0403	0.000006
1	70	0404	0
1	70	0405	0
1	70	0407	0.000015
1	70	0408	0
1	70	0410	0
1	70	0411	0
1	70	0701	0.000021
1	70	0801	0.000001
1	70	0802	0
1	70	0803	0
1	70	0804	0.000029
1	70	0806	0
1	70	0810	0
1	70	0901	0.000001
1	70	1001	0.000007
1	70	1101	0.000041
1	70	1102	0
1	70	1103	0.000003
1	70	1104	0.000004
1	70	1106	0
1	70	1110	0
1	70	1112	0
1	70	1113	0.000001
1	70	1201	0.000004
1	70	1202	0
1	70	1204	0
1	70	1301	0.000018
1	70	1302	0.00003
1	70	1303	0.000008
1	70	1304	0
1	70	1305	0.000001
1	70	1401	0.000003
1	70	1402	0
1	70	1404	0
1	70	1406	0
1	70	1409	0
1	70	1428	0
1	70	1501	0.000032
1	70	1503	0.000001
1	70	1601	0
1	70	1602	0.000001
1	70	1605	0.000001
1	73	0102	0.000001
1	73	0104	0.000001
1	73	0301	0.000001
1	73	0402	0.000001
1	73	0403	0.000004
1	73	0404	0
1	73	0405	0.000021
1	73	0406	0
1	73	0407	0
1	73	0408	0
1	73	0419	0
1	73	0701	0.000001
1	73	1001	0.000004
1	73	1101	0.000013
1	73	1104	0.000004
1	73	1301	0.000001
1	73	1302	0.000011
1	73	1402	0
1	73	1406	0
1	73	1501	0.000065
1	73	1502	0
1	73	1503	0
1	73	1602	0
1	75	0101	0.000001
1	75	0301	0
1	75	0401	0.000004
1	75	0403	0
1	75	0405	0
1	75	0406	0
1	75	0410	0
1	75	0701	0
1	75	0802	0
1	75	0803	0
1	75	0804	0
1	75	0901	0
1	75	1001	0
1	75	1101	0.000001
1	75	1104	0
1	75	1202	0
1	75	1301	0
1	75	1303	0
1	75	1401	0
1	75	1404	0.000001
1	75	1405	0
1	75	1406	0
1	75	1411	0
1	75	1501	0.000001
1	75	1502	0
1	76	0401	0
1	76	0403	0
1	76	0404	0
1	76	0406	0
1	76	1104	0
1	76	1501	0
1	76	1502	0.000001
1	77	0401	0.000001
1	77	0701	0
1	77	1202	0.000001
1	77	1301	0.000001
1	77	1501	0
1	77	1502	0
1	77	1503	0
1	77	1601	0
1	78	0102	0
1	78	0301	0
1	78	0302	0
1	78	0405	0
1	78	0410	0
1	78	0701	0
1	78	0801	0
1	78	0803	0
1	78	0804	0
1	78	0806	0
1	78	0810	0
1	78	0817	0
1	78	0901	0
1	78	1001	0
1	78	1101	0
1	78	1102	0
1	78	1104	0.000001
1	78	1301	0.000001
1	78	1302	0
1	78	1304	0
1	78	1305	0
1	78	1324	0
1	78	1402	0
1	78	1404	0
1	78	1406	0
1	78	1501	0
1	78	1502	0.000001
1	78	1601	0
1	78	1603	0
1	81	0101	0
1	81	0102	0
1	81	0301	0.000018
1	81	0302	0
1	81	0403	0
1	81	0405	0
1	81	0701	0
1	81	0802	0
1	81	0804	0
1	81	0807	0
1	81	0811	0
1	81	0901	0
1	81	1001	0
1	81	1101	0
1	81	1102	0
1	81	1108	0
1	81	1110	0
1	81	1201	0
1	81	1301	0
1	81	1302	0
1	81	1303	0
1	81	1401	0
1	81	1501	0
1	81	1503	0
1	81	1601	0
1	81	1602	0
1	82	0101	0
1	82	0102	0
1	82	0301	0
1	82	0302	0
1	82	0303	0
1	82	0405	0
1	82	0410	0
1	82	0411	0
1	82	0417	0
1	82	0701	0
1	82	0703	0
1	82	0801	0
1	82	0802	0
1	82	0804	0
1	82	0806	0
1	82	1101	0
1	82	1102	0
1	82	1127	0
1	82	1202	0
1	82	1301	0
1	82	1302	0
1	82	1303	0
1	82	1304	0
1	82	1401	0
1	82	1503	0
2	7	0101	0.001916
2	7	0102	0.000043
2	7	0103	0.001066
2	7	0301	0.000969
2	7	0302	0.000001
2	7	0304	0.000002
2	7	0401	0.001928
2	7	0402	0.000034
2	7	0403	0.000108
2	7	0404	0.001001
2	7	0405	0.000336
2	7	0406	0
2	7	0407	0.000316
2	7	0408	0.000064
2	7	0409	0.000039
2	7	0410	0
2	7	0411	0
2	7	0413	0
2	7	0417	0
2	7	0418	0
2	7	0701	0.001533
2	7	0801	0.000683
2	7	0802	0.000048
2	7	0803	0.000048
2	7	0804	0.000016
2	7	0806	0.000011
2	7	0901	0.00049
2	7	1001	0.000224
2	7	1101	0.000835
2	7	1102	0.000027
2	7	1103	0.000032
2	7	1104	0.00031
2	7	1106	0
2	7	1108	0
2	7	1110	0
2	7	1111	0.000001
2	7	1114	0.000003
2	7	1127	0.000001
2	7	1128	0.000003
2	7	1201	0.000454
2	7	1202	0.000013
2	7	1204	0.000001
2	7	1301	0.001124
2	7	1302	0.000657
2	7	1303	0.000089
2	7	1304	0
2	7	1305	0.000007
2	7	1306	0.000001
2	7	1308	0
2	7	1313	0
2	7	1314	0.000001
2	7	1315	0.000001
2	7	1320	0.000001
2	7	1401	0.000989
2	7	1402	0.000002
2	7	1404	0.000002
2	7	1405	0.000002
2	7	1406	0
2	7	1407	0
2	7	1408	0.000001
2	7	1410	0
2	7	1411	0
2	7	1417	0.000002
2	7	1418	0
2	7	1501	0.019904
2	7	1502	0.000068
2	7	1503	0.000003
2	7	1506	0.000001
2	7	1509	0.000001
2	7	1601	0.000118
2	7	1602	0.000022
2	7	1604	0.000001
2	7	1605	0.000001
2	7	1608	0.000009
2	8	0101	0.000235
2	8	0102	0.000014
2	8	0103	0.000027
2	8	0106	0.000001
2	8	0301	0.00889
2	8	0302	0.000007
2	8	0304	0.000015
2	8	0307	0.000003
2	8	0401	0.000268
2	8	0402	0.000014
2	8	0403	0.000003
2	8	0404	0.000167
2	8	0405	0.000024
2	8	0407	0.000025
2	8	0408	0.000018
2	8	0414	0
2	8	0419	0
2	8	0701	0.000328
2	8	0801	0.00011
2	8	0802	0.000003
2	8	0803	0
2	8	0804	0.000002
2	8	0806	0
2	8	0808	0
2	8	0901	0.000032
2	8	1001	0.000021
2	8	1101	0.000151
2	8	1102	0.000007
2	8	1103	0.000018
2	8	1104	0.000059
2	8	1201	0.000042
2	8	1202	0.000002
2	8	1301	0.000198
2	8	1302	0.000102
2	8	1303	0.000046
2	8	1304	0.000001
2	8	1305	0.000003
2	8	1307	0
2	8	1309	0.000001
2	8	1310	0.000001
2	8	1316	0
2	8	1324	0.000002
2	8	1401	0.000066
2	8	1402	0
2	8	1404	0
2	8	1405	0
2	8	1406	0
2	8	1408	0
2	8	1414	0
2	8	1501	0.000503
2	8	1502	0.000002
2	8	1601	0.000022
2	8	1602	0.000002
2	13	0101	0.000139
2	13	0102	0.00001
2	13	0103	0.000005
2	13	0301	0.000084
2	13	0302	0
2	13	0303	0
2	13	0401	0.000135
2	13	0402	0.000014
2	13	0403	0.000018
2	13	0404	0.000116
2	13	0405	0.000003
2	13	0406	0
2	13	0407	0.000001
2	13	0408	0
2	13	0411	0
2	13	0416	0.000004
2	13	0701	0.005505
2	13	0801	0.000046
2	13	0802	0.000001
2	13	0803	0.000005
2	13	0804	0.000005
2	13	0805	0
2	13	0806	0
2	13	0807	0
2	13	0809	0
2	13	0811	0
2	13	0901	0.000021
2	13	1001	0.000031
2	13	1101	0.000115
2	13	1102	0.000001
2	13	1103	0.000006
2	13	1104	0.000051
2	13	1118	0.000001
2	13	1201	0.000041
2	13	1202	0.000003
2	13	1301	0.000138
2	13	1302	0.000107
2	13	1303	0.000031
2	13	1304	0
2	13	1307	0
2	13	1309	0.000001
2	13	1312	0
2	13	1401	0.000067
2	13	1402	0
2	13	1403	0
2	13	1404	0.000001
2	13	1405	0
2	13	1406	0
2	13	1407	0
2	13	1411	0
2	13	1415	0
2	13	1422	0
2	13	1501	0.000649
2	13	1502	0.000004
2	13	1503	0
2	13	1504	0
2	13	1601	0.000039
2	13	1602	0.000002
2	13	1605	0.000001
2	13	1607	0.000001
2	14	0101	0.000132
2	14	0102	0.000996
2	14	0103	0.000078
2	14	0104	0
2	14	0105	0.000001
2	14	0301	0.000175
2	14	0302	0
2	14	0401	0.000113
2	14	0402	0.000013
2	14	0403	0.000021
2	14	0404	0.000023
2	14	0405	0.000036
2	14	0407	0.000017
2	14	0408	0.000036
2	14	0410	0.000002
2	14	0411	0
2	14	0414	0
2	14	0416	0
2	14	0701	0.002142
2	14	0801	0.000027
2	14	0802	0
2	14	0803	0.000017
2	14	0804	0.000002
2	14	0807	0
2	14	0810	0
2	14	0811	0
2	14	0901	0.000006
2	14	1001	0.000009
2	14	1101	0.000071
2	14	1102	0.000077
2	14	1103	0.000001
2	14	1104	0.000061
2	14	1108	0
2	14	1117	0
2	14	1201	0.000013
2	14	1301	0.000041
2	14	1302	0.000762
2	14	1303	0.000161
2	14	1304	0.000001
2	14	1305	0.000003
2	14	1306	0.000001
2	14	1310	0
2	14	1316	0
2	14	1323	0.000001
2	14	1401	0.000034
2	14	1402	0
2	14	1404	0
2	14	1405	0.000001
2	14	1409	0
2	14	1416	0
2	14	1501	0.000194
2	14	1502	0.00001
2	14	1503	0.000001
2	14	1601	0.000006
2	14	1602	0.000001
2	14	1604	0.000001
2	18	0101	0.000331
2	18	0102	0.000016
2	18	0103	0.000018
2	18	0301	0.001613
2	18	0302	0.000001
2	18	0304	0.000004
2	18	0305	0
2	18	0308	0.000001
2	18	0401	0.000503
2	18	0402	0.000013
2	18	0403	0.000269
2	18	0404	0.000086
2	18	0405	0.000022
2	18	0406	0.000004
2	18	0407	0.000033
2	18	0408	0.000006
2	18	0411	0
2	18	0413	0
2	18	0419	0.000001
2	18	0433	0.000001
2	18	0701	0.000407
2	18	0801	0.000231
2	18	0802	0.00002
2	18	0803	0.000021
2	18	0804	0.000003
2	18	0806	0
2	18	0811	0
2	18	0901	0.000194
2	18	1001	0.000041
2	18	1101	0.001048
2	18	1102	0.000025
2	18	1103	0.000066
2	18	1104	0.003566
2	18	1106	0
2	18	1107	0
2	18	1108	0.000011
2	18	1112	0
2	18	1118	0.000001
2	18	1125	0.000001
2	18	1130	0.000001
2	18	1138	0
2	18	1139	0.000001
2	18	1201	0.0001
2	18	1202	0.000001
2	18	1301	0.000296
2	18	1302	0.000119
2	18	1303	0.000034
2	18	1304	0.000001
2	18	1305	0.000006
2	18	1311	0
2	18	1312	0
2	18	1324	0.000001
2	18	1349	0
2	18	1401	0.000376
2	18	1402	0
2	18	1404	0.000002
2	18	1406	0.000001
2	18	1407	0.000001
2	18	1410	0
2	18	1419	0
2	18	1501	0.001018
2	18	1502	0.000016
2	18	1503	0.000002
2	18	1505	0
2	18	1506	0
2	18	1601	0.000139
2	18	1602	0.000024
2	18	1603	0
2	18	1605	0.000001
2	18	1608	0.000001
2	27	0101	0.003831
2	27	0102	0.000025
2	27	0103	0.001498
2	27	0301	0.000456
2	27	0302	0.000001
2	27	0304	0.000001
2	27	0401	0.001365
2	27	0402	0.000084
2	27	0403	0.000142
2	27	0404	0.000998
2	27	0405	0.000006
2	27	0406	0
2	27	0407	0.000085
2	27	0408	0.000057
2	27	0411	0
2	27	0412	0
2	27	0414	0
2	27	0701	0.000775
2	27	0801	0.001058
2	27	0802	0.000006
2	27	0803	0.000052
2	27	0804	0.000029
2	27	0805	0.000009
2	27	0807	0
2	27	0809	0
2	27	0810	0
2	27	0811	0
2	27	0817	0.000001
2	27	0901	0.000188
2	27	1001	0.00003
2	27	1101	0.001283
2	27	1102	0.000126
2	27	1103	0.00002
2	27	1104	0.000089
2	27	1111	0.000006
2	27	1114	0
2	27	1119	0.000002
2	27	1124	0.000001
2	27	1201	0.000282
2	27	1202	0.000007
2	27	1203	0
2	27	1208	0
2	27	1301	0.000631
2	27	1302	0.000126
2	27	1303	0.000034
2	27	1304	0
2	27	1305	0.000009
2	27	1307	0.000001
2	27	1312	0.000001
2	27	1322	0.000001
2	27	1401	0.000229
2	27	1402	0.000018
2	27	1403	0
2	27	1404	0.000001
2	27	1405	0
2	27	1406	0.000002
2	27	1407	0.000001
2	27	1409	0.000001
2	27	1410	0
2	27	1427	0
2	27	1501	0.000852
2	27	1502	0.000038
2	27	1503	0
2	27	1504	0.000002
2	27	1505	0.000005
2	27	1601	0.001361
2	27	1602	0.000006
2	27	1605	0.000002
2	27	1608	0.000001
2	35	0101	0.002731
2	35	0102	0.000118
2	35	0103	0.000544
2	35	0301	0.000305
2	35	0302	0.000006
2	35	0303	0.000001
2	35	0304	0.000001
2	35	0401	0.000299
2	35	0402	0.000203
2	35	0403	0.000322
2	35	0404	0.000304
2	35	0405	0.000024
2	35	0406	0.000004
2	35	0407	0.00017
2	35	0408	0.000058
2	35	0410	0.000003
2	35	0411	0.000002
2	35	0415	0
2	35	0423	0
2	35	0701	0.000635
2	35	0801	0.000522
2	35	0802	0.000152
2	35	0803	0.000033
2	35	0804	0.000045
2	35	0806	0
2	35	0807	0.000002
2	35	0809	0
2	35	0811	0.000004
2	35	0901	0.000081
2	35	1001	0.000091
2	35	1101	0.000842
2	35	1102	0.000032
2	35	1103	0.000032
2	35	1104	0.001253
2	35	1106	0
2	35	1109	0
2	35	1110	0
2	35	1112	0.000004
2	35	1115	0.000002
2	35	1116	0.000001
2	35	1119	0
2	35	1121	0
2	35	1201	0.001909
2	35	1202	0.000006
2	35	1203	0.000027
2	35	1206	0.000001
2	35	1301	0.000562
2	35	1302	0.000443
2	35	1303	0.000118
2	35	1304	0.000003
2	35	1305	0.000078
2	35	1307	0.000001
2	35	1308	0
2	35	1309	0
2	35	1312	0
2	35	1314	0.000002
2	35	1319	0
2	35	1320	0.000001
2	35	1322	0.000001
2	35	1323	0.000001
2	35	1324	0
2	35	1401	0.001302
2	35	1402	0.000031
2	35	1403	0.000001
2	35	1404	0.000002
2	35	1405	0.000002
2	35	1406	0.000024
2	35	1407	0.000002
2	35	1409	0.000001
2	35	1412	0
2	35	1420	0
2	35	1424	0
2	35	1427	0
2	35	1428	0
2	35	1448	0
2	35	1501	0.00065
2	35	1502	0.000057
2	35	1503	0.000002
2	35	1506	0
2	35	1601	0.000171
2	35	1602	0.000052
2	37	0101	0.000144
2	37	0102	0.000001
2	37	0103	0.000006
2	37	0301	0.000043
2	37	0302	0
2	37	0401	0.00013
2	37	0402	0.000004
2	37	0403	0.000046
2	37	0404	0.000017
2	37	0405	0.000002
2	37	0406	0.00004
2	37	0407	0.000011
2	37	0410	0
2	37	0701	0.000287
2	37	0801	0.000105
2	37	0802	0
2	37	0803	0.000006
2	37	0804	0
2	37	0901	0.000005
2	37	1001	0.000681
2	37	1101	0.000153
2	37	1102	0.000005
2	37	1103	0.000021
2	37	1104	0.00011
2	37	1112	0
2	37	1113	0
2	37	1201	0.000031
2	37	1202	0
2	37	1301	0.000086
2	37	1302	0.000138
2	37	1303	0.000009
2	37	1305	0.000001
2	37	1311	0
2	37	1316	0
2	37	1401	0.000028
2	37	1402	0
2	37	1404	0
2	37	1405	0
2	37	1406	0.000006
2	37	1415	0
2	37	1423	0.000001
2	37	1501	0.000314
2	37	1502	0.000003
2	37	1503	0.000001
2	37	1601	0.000023
2	37	1602	0.000002
2	38	0101	0.000047
2	38	0102	0.000008
2	38	0103	0.00003
2	38	0301	0.000053
2	38	0302	0
2	38	0303	0
2	38	0401	0.000061
2	38	0402	0.000152
2	38	0403	0.000014
2	38	0404	0.000013
2	38	0405	0.000003
2	38	0406	0.000004
2	38	0407	0.000007
2	38	0408	0.000002
2	38	0410	0
2	38	0414	0
2	38	0419	0
2	38	0424	0
2	38	0701	0.000119
2	38	0801	0.000038
2	38	0802	0
2	38	0803	0.000017
2	38	0804	0.000007
2	38	0806	0.000007
2	38	0809	0
2	38	0812	0
2	38	0814	0
2	38	0901	0.000009
2	38	1001	0.000073
2	38	1101	0.000149
2	38	1102	0.000004
2	38	1103	0.000012
2	38	1104	0.000117
2	38	1106	0
2	38	1111	0.000046
2	38	1201	0.000019
2	38	1202	0
2	38	1203	0
2	38	1301	0.001526
2	38	1302	0.000127
2	38	1303	0.00007
2	38	1304	0.000001
2	38	1305	0.000013
2	38	1307	0
2	38	1308	0
2	38	1309	0
2	38	1312	0
2	38	1314	0
2	38	1320	0.000001
2	38	1322	0.000002
2	38	1323	0.000002
2	38	1401	0.00011
2	38	1402	0
2	38	1403	0
2	38	1404	0.000002
2	38	1405	0.000001
2	38	1406	0
2	38	1410	0
2	38	1418	0
2	38	1501	0.000148
2	38	1502	0.000029
2	38	1503	0.000002
2	38	1504	0
2	38	1505	0
2	38	1601	0.000046
2	38	1602	0.000006
2	39	0101	0.000729
2	39	0102	0.000011
2	39	0103	0.000015
2	39	0301	0.00011
2	39	0302	0
2	39	0303	0
2	39	0401	0.00014
2	39	0402	0.000014
2	39	0403	0.000053
2	39	0404	0.00023
2	39	0405	0.00001
2	39	0406	0
2	39	0407	0.000052
2	39	0408	0.000004
2	39	0410	0
2	39	0411	0.000008
2	39	0413	0
2	39	0416	0
2	39	0417	0
2	39	0418	0
2	39	0423	0
2	39	0701	0.000363
2	39	0801	0.001119
2	39	0802	0.000076
2	39	0803	0.000006
2	39	0804	0.000021
2	39	0805	0
2	39	0807	0.000001
2	39	0810	0.000001
2	39	0811	0.000032
2	39	0813	0
2	39	0901	0.000087
2	39	1001	0.000016
2	39	1101	0.00045
2	39	1102	0.000027
2	39	1103	0.000006
2	39	1104	0.00016
2	39	1106	0
2	39	1109	0
2	39	1110	0
2	39	1111	0.000001
2	39	1113	0
2	39	1115	0.000001
2	39	1130	0.000001
2	39	1201	0.000277
2	39	1202	0.000003
2	39	1301	0.00049
2	39	1302	0.000076
2	39	1303	0.000305
2	39	1304	0.000001
2	39	1305	0.000008
2	39	1309	0
2	39	1311	0
2	39	1312	0
2	39	1322	0.000002
2	39	1324	0
2	39	1401	0.00015
2	39	1402	0.000003
2	39	1403	0
2	39	1404	0.000001
2	39	1405	0
2	39	1406	0.000021
2	39	1408	0.000003
2	39	1409	0
2	39	1410	0
2	39	1418	0
2	39	1419	0
2	39	1424	0
2	39	1501	0.000355
2	39	1502	0.000018
2	39	1503	0
2	39	1601	0.000659
2	39	1602	0.000014
2	39	1605	0
2	39	1608	0.000002
2	41	0101	0.000031
2	41	0102	0.00003
2	41	0103	0.000002
2	41	0104	0
2	41	0301	0.000262
2	41	0302	0
2	41	0401	0.000016
2	41	0402	0.000041
2	41	0403	0.000006
2	41	0404	0.000075
2	41	0405	0.00026
2	41	0406	0.000001
2	41	0407	0.000007
2	41	0408	0.000003
2	41	0414	0
2	41	0416	0
2	41	0701	0.00045
2	41	0801	0.000006
2	41	0802	0
2	41	0804	0.000121
2	41	0811	0
2	41	0814	0
2	41	0901	0.000002
2	41	1001	0.000042
2	41	1101	0.000058
2	41	1102	0.000059
2	41	1103	0.000007
2	41	1104	0.000142
2	41	1201	0.000016
2	41	1301	0.000035
2	41	1302	0.000112
2	41	1303	0.000536
2	41	1304	0.000001
2	41	1305	0.000375
2	41	1307	0
2	41	1312	0
2	41	1401	0.000016
2	41	1402	0
2	41	1403	0
2	41	1404	0
2	41	1406	0
2	41	1412	0
2	41	1501	0.000043
2	41	1502	0.000001
2	41	1503	0.000002
2	41	1601	0.000016
2	41	1602	0.00001
2	41	1603	0
2	41	1605	0
2	41	1607	0
2	42	0101	0.000006
2	42	0102	0
2	42	0103	0.000001
2	42	0104	0
2	42	0301	0.000019
2	42	0302	0.000014
2	42	0303	0
2	42	0304	0
2	42	0305	0
2	42	0306	0
2	42	0401	0.000002
2	42	0403	0
2	42	0404	0.000001
2	42	0405	0
2	42	0406	0
2	42	0407	0
2	42	0410	0
2	42	0411	0
2	42	0413	0
2	42	0416	0
2	42	0417	0
2	42	0701	0.000001
2	42	0802	0
2	42	0803	0
2	42	0804	0.000003
2	42	0806	0
2	42	0901	0.000001
2	42	1001	0.000001
2	42	1101	0.000001
2	42	1102	0.000001
2	42	1103	0
2	42	1104	0
2	42	1113	0
2	42	1201	0.000002
2	42	1203	0
2	42	1301	0.000002
2	42	1302	0.000002
2	42	1303	0.000015
2	42	1304	0
2	42	1309	0
2	42	1401	0.000003
2	42	1406	0
2	42	1407	0
2	42	1409	0
2	42	1501	0.000007
2	42	1502	0
2	42	1503	0
2	42	1602	0
2	44	0101	0.004136
2	44	0102	0.000087
2	44	0103	0.00035
2	44	0106	0
2	44	0301	0.001409
2	44	0302	0.000004
2	44	0304	0.000002
2	44	0401	0.020677
2	44	0402	0.000954
2	44	0403	0.000411
2	44	0404	0.001454
2	44	0405	0.000061
2	44	0406	0.000008
2	44	0407	0.00062
2	44	0408	0.000096
2	44	0409	0.000012
2	44	0411	0
2	44	0413	0.000009
2	44	0415	0
2	44	0416	0.000011
2	44	0422	0.000001
2	44	0701	0.006729
2	44	0801	0.001223
2	44	0802	0.000043
2	44	0803	0.00011
2	44	0804	0.000029
2	44	0806	0.000001
2	44	0807	0
2	44	0811	0
2	44	0901	0.000308
2	44	1001	0.000297
2	44	1101	0.003282
2	44	1102	0.000046
2	44	1103	0.000224
2	44	1104	0.001294
2	44	1105	0.000001
2	44	1106	0.000002
2	44	1108	0.000001
2	44	1109	0.000001
2	44	1111	0
2	44	1112	0
2	44	1114	0.000002
2	44	1115	0.000009
2	44	1130	0.000001
2	44	1201	0.002163
2	44	1202	0.000041
2	44	1301	0.004738
2	44	1302	0.000895
2	44	1303	0.000156
2	44	1304	0.000003
2	44	1305	0.000006
2	44	1306	0.000017
2	44	1308	0
2	44	1310	0.000001
2	44	1312	0
2	44	1314	0.000002
2	44	1315	0.000009
2	44	1320	0.000008
2	44	1322	0.000008
2	44	1324	0.000003
2	44	1325	0
2	44	1327	0
2	44	1331	0
2	44	1359	0
2	44	1401	0.000941
2	44	1402	0.000002
2	44	1404	0.000016
2	44	1405	0.000003
2	44	1406	0
2	44	1407	0
2	44	1408	0
2	44	1409	0
2	44	1417	0.000003
2	44	1421	0.000001
2	44	1501	0.004854
2	44	1502	0.000064
2	44	1503	0.000006
2	44	1504	0
2	44	1505	0
2	44	1506	0
2	44	1601	0.001542
2	44	1602	0.000021
2	44	1604	0.000001
2	44	1608	0.000008
2	45	0101	0.000017
2	45	0102	0.000005
2	45	0103	0.000004
2	45	0301	0.000034
2	45	0302	0.000005
2	45	0401	0.000384
2	45	0402	0.000006
2	45	0403	0.000027
2	45	0404	0.000003
2	45	0405	0.000013
2	45	0406	0.000022
2	45	0407	0.000001
2	45	0408	0
2	45	0410	0
2	45	0411	0
2	45	0414	0
2	45	0701	0.000288
2	45	0801	0.000001
2	45	0802	0
2	45	0803	0
